@relation spk1m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
14,16,NNP,13,PMOD,?,?,R1,?,?,3,B,20,56,67,77,122,126,4,0.235,0.471,HL-
15,16,PRP,17,SBJ,?,?,SP1,?,?,3,Z,5,62,65,67,0,0,0,0.068,0.068,U
16,16,VBD,0,ROOT,?,?,SP1,?,?,3,Z,20,51,63,71,287,291,3,0.305,0.305,LL-
1,17,DT,2,NMOD,?,?,T1,?,?,2,A,23,60,73,83,129,150,22,0.193,0.193,H*
2,17,NNS,3,SBJ,?,?,T1,?,?,2,A,17,63,73,79,88,102,14,0.303,0.303,S
3,17,VBP,0,ROOT,?,?,R1,?,?,2,Z,9,68,75,77,86,90,4,0.105,0.105,U
4,17,VBN,3,VC,?,?,R1,?,?,2,Z,26,52,66,79,100,108,8,0.118,0.353,S
5,17,TO,4,OPRD,?,?,R1,?,?,2,Z,5,64,66,69,97,101,4,0.1,0.1,U
6,17,VB,5,IM,?,?,R1,?,?,2,Z,14,62,69,76,89,101,12,0.167,0.333,S
7,17,NN,6,OBJ,?,?,R1,?,?,2,Z,23,55,70,77,86,120,34,0.143,0.572,H*
8,17,IN,6,TMP,?,?,R1,?,?,2,Z,9,64,68,73,82,90,8,0.129,0.257,S
9,17,NNP,10,NMOD,?,?,R1,?,?,2,Z,15,62,70,76,90,95,6,0.224,0.224,S
10,17,CD,8,PMOD,?,?,R1,?,?,2,Z,32,43,57,75,0,0,0,0.652,0.652,LL-
11,17,JJ,6,ADV,?,?,R1,?,?,2,Z,25,56,71,81,108,117,9,0.169,0.339,H*
12,17,TO,12,AMOD,?,?,R1,?,?,2,Z,3,66,68,70,0,0,0,0.076,0.076,U
13,17,NNS,13,PMOD,?,?,R1,?,?,2,Z,23,56,70,79,109,123,15,0.138,0.551,L*+H
14,17,CC,3,COORD,?,?,R1,?,?,2,Z,2,71,72,73,114,118,4,0.097,0.097,U
15,17,NNP,17,NAME,?,?,R1,?,?,2,Z,18,58,67,75,89,92,3,0.2,0.4,S
16,17,NNP,18,NMOD,?,?,R1,?,?,2,Z,10,61,67,70,81,101,20,0.105,0.314,S
17,17,NN,15,CONJ,?,?,R1,?,?,2,Z,25,46,60,71,86,87,1,0.152,0.457,HL-
1,16,IN,4,DEP,?,?,T1,T1,?,2,A,25,56,73,81,115,138,24,0.131,0.131,U
2,16,PRP$,3,NMOD,?,?,T1,T1,?,2,A,13,66,73,79,110,115,4,0.109,0.109,U
3,16,NNS,1,PMOD,?,?,T1,T1,?,2,A,26,56,72,83,100,173,73,0.157,0.47,L*+H
4,16,TO,14,PRP,?,?,T1,R1,?,2,A,1,72,72,73,140,144,4,0.055,0.055,U
5,16,VB,4,IM,?,?,T1,R1,?,2,A,9,70,75,79,103,120,18,0.236,0.236,S
6,16,RP,5,PRT,?,?,T1,R1,?,2,A,22,52,67,74,102,103,0,0.131,0.131,S
7,16,IN,5,ADV,?,?,T1,R1,?,2,A,16,56,65,72,89,92,3,0.142,0.142,U
8,16,DT,9,NMOD,?,?,T1,R1,?,2,A,5,69,72,74,87,89,2,0.101,0.101,U
9,16,NNS,7,PMOD,?,?,T1,R1,?,2,A,35,45,61,80,77,138,61,0.475,0.949,HL-
10,16,DT,12,NMOD,?,?,R1,T1,?,2,Z,18,60,73,78,0,0,0,0.092,0.092,U
11,16,NN,14,SBJ,?,?,R1,T1,?,2,Z,18,62,73,81,127,154,27,0.187,0.375,L*+H
12,16,RB,14,ADV,?,?,R1,R1,?,2,Z,8,71,76,79,85,138,53,0.34,0.34,H*
13,16,MD,0,ROOT,?,?,R1,R1,?,2,Z,7,66,69,73,85,88,3,0.111,0.222,U
14,16,VB,14,VC,?,?,R1,R1,?,2,Z,29,45,63,74,82,109,27,0.174,0.349,S
15,16,DT,17,NMOD,?,?,R1,R1,?,2,Z,14,56,65,70,0,0,0,0.082,0.082,U
16,16,NN,15,OBJ,?,?,R1,R1,?,2,Z,30,45,64,75,40,96,57,0.404,0.404,LL-
1,9,CD,3,NMOD,?,?,R1,?,?,2,A,18,61,74,79,123,130,6,0.235,0.235,S
2,9,NN,3,NMOD,?,?,R1,?,?,2,A,22,57,69,79,93,153,59,0.166,0.828,L*+H
3,9,NNS,4,SBJ,?,?,R1,?,?,2,A,30,43,65,74,82,141,59,0.199,0.797,HL-
4,9,VBP,0,ROOT,?,?,T1,?,?,2,Z,23,53,68,76,93,95,2,0.146,0.146,U
5,9,NN,4,PRD,?,?,T1,?,?,2,Z,21,56,70,77,99,106,7,0.168,0.168,L*
6,9,IN,5,NMOD,?,?,T1,?,?,2,Z,11,62,67,74,90,99,9,0.089,0.089,U
7,9,DT,9,NMOD,?,?,T1,?,?,2,Z,18,52,63,70,89,90,1,0.092,0.092,U
8,9,NN,9,NMOD,?,?,T1,?,?,2,Z,18,54,65,72,84,92,8,0.151,0.302,S
9,9,NN,6,PMOD,?,?,T1,?,?,2,Z,19,51,60,70,0,0,0,0.326,0.326,LL-
1,22,DT,7,NMOD,?,?,T1,?,?,2,A,23,54,67,77,110,114,4,0.073,0.073,U
2,22,JJ,7,NMOD,?,?,T1,?,?,2,A,27,53,73,80,114,300,186,0.318,0.318,L*+H
3,22,JJ,5,NMOD,?,?,T1,?,?,2,A,11,68,73,79,130,162,32,0.199,0.398,H*
4,22,NN,7,NMOD,?,?,T1,?,?,2,A,22,57,72,80,120,141,21,0.378,0.378,S
5,22,NN,8,SBJ,?,?,T1,?,?,2,A,31,42,60,74,78,86,7,0.544,0.544,LL-
6,22,MD,0,ROOT,?,?,R1,?,?,2,Z,17,58,70,75,91,103,12,0.146,0.146,U
7,22,VBP,8,VC,?,?,R1,?,?,2,Z,5,71,74,76,110,133,22,0.239,0.239,H*
8,22,NNS,9,OBJ,?,?,R1,?,?,2,Z,19,57,69,76,86,120,34,0.142,0.569,S
9,22,IN,10,NMOD,?,?,R1,?,?,2,Z,21,52,63,73,0,0,0,0.154,0.154,U
10,22,NNS,11,PMOD,?,?,R1,?,?,2,Z,30,45,66,75,80,106,27,0.18,0.539,H*
11,22,VBN,12,APPO,?,?,R1,?,?,2,Z,22,50,64,73,89,107,18,0.25,0.25,S
12,22,TO,13,ADV,?,?,R1,?,?,2,Z,14,55,65,69,0,0,0,0.099,0.099,U
13,22,NNP,16,NAME,?,?,R1,?,?,2,Z,19,56,70,75,82,84,1,0.245,0.245,S
14,22,NNP,14,PMOD,?,?,R1,?,?,2,Z,36,43,58,79,77,104,27,0.263,0.79,LH-
15,22,JJ,19,NMOD,?,?,R1,?,?,2,Z,34,44,70,79,110,154,44,0.201,0.403,L*+H
16,22,NN,16,APPO,?,?,R1,?,?,2,Z,32,44,62,76,82,85,3,0.563,0.563,LH-
17,22,CC,8,COORD,?,?,R1,?,?,2,Z,30,43,61,73,89,92,3,0.146,0.146,U
18,22,IN,26,NMOD,?,?,R1,?,?,2,Z,2,69,70,71,89,92,3,0.073,0.073,U
19,22,DT,23,NMOD,?,?,R1,?,?,2,Z,12,65,72,77,117,121,4,0.219,0.219,H*
20,22,NNS,21,PMOD,?,?,R1,?,?,2,Z,41,35,59,77,82,101,19,0.337,0.674,LL-
21,22,NNP,26,NAME,?,?,R1,?,?,2,Z,9,68,74,77,100,105,5,0.094,0.188,L*
22,22,NNP,20,CONJ,?,?,R1,?,?,2,Z,23,52,66,75,81,100,19,0.242,0.485,LL-
1,18,RB,3,ADV,Foc,?,R1,?,?,1,U,33,47,72,80,105,171,66,0.196,0.392,H*
2,18,VBN,3,SBJ,Foc,?,R1,?,?,1,U,26,49,66,74,83,96,13,0.181,0.544,S
3,18,MD,0,ROOT,?,?,R1,?,?,1,U,25,50,66,75,90,98,8,0.149,0.149,U
4,18,VB,3,VC,?,?,R1,?,?,1,U,11,64,71,75,88,104,16,0.11,0.11,S
5,18,NNS,4,PRD,?,?,R1,?,?,1,U,14,62,70,77,87,129,41,0.183,0.549,L*+H
6,18,IN,4,LOC,?,?,R1,?,?,1,U,11,61,70,73,100,110,10,0.116,0.116,U
7,18,NNS,6,PMOD,?,?,R1,?,?,1,U,29,44,62,73,81,92,11,0.213,0.639,S
8,18,IN,7,NMOD,?,?,R1,?,?,1,U,3,69,70,72,90,92,2,0.11,0.11,U
9,18,JJ,12,NMOD,?,?,R1,?,?,1,U,32,45,67,77,82,142,60,0.265,0.794,H*
10,18,NN,8,PMOD,?,?,R1,?,?,1,U,32,44,66,76,87,105,18,0.239,0.478,S
11,18,VBG,7,APPO,?,?,R1,?,?,1,U,21,55,69,76,92,100,9,0.168,0.336,S
12,18,IN,13,ADV,?,?,R1,?,?,1,U,14,58,66,72,84,92,8,0.213,0.213,U
13,18,NNS,16,NMOD,?,?,R1,?,?,1,U,21,56,69,77,85,132,47,0.165,0.329,L*+H
14,18,NN,14,PMOD,?,?,R1,?,?,1,U,31,45,60,76,115,143,28,0.248,0.992,LH-
15,18,JJ,19,NMOD,?,?,R1,?,?,1,U,25,55,73,80,110,137,27,0.103,0.412,H*
16,18,NNS,16,COORD,?,?,R1,?,?,1,U,37,41,64,78,79,98,19,0.207,0.622,LL-
17,18,CC,19,COORD,?,?,R1,?,?,1,U,8,64,68,73,86,87,1,0.097,0.097,U
18,18,NN,20,CONJ,?,?,R1,?,?,1,U,30,47,64,77,0,0,0,0.166,0.497,LL-
1,19,CD,2,NMOD,?,?,T1,?,?,2,A,32,47,67,79,139,173,34,0.226,0.453,L*+H
2,19,NN,6,SBJ,?,?,T1,?,?,2,A,12,65,72,77,90,158,68,0.17,0.341,S
3,19,IN,2,NMOD,?,?,T1,?,?,2,A,11,58,64,70,83,84,1,0.122,0.122,U
4,19,DT,5,NMOD,?,?,T1,?,?,2,A,10,59,64,69,84,92,8,0.093,0.093,U
5,19,NN,3,PMOD,?,?,T1,?,?,2,A,18,60,69,78,81,105,24,0.326,0.326,L*
6,19,MD,0,ROOT,?,?,R1,?,?,2,Z,9,62,68,71,80,89,9,0.097,0.097,U
7,19,VB,6,VC,?,?,R1,?,?,2,Z,13,60,68,73,80,89,9,0.088,0.088,S
8,19,VBN,7,VC,?,?,R1,?,?,2,Z,19,59,69,79,81,95,15,0.146,0.438,S
9,19,IN,8,ADV,?,?,R1,?,?,2,Z,6,64,67,70,84,92,8,0.107,0.107,U
10,19,NNS,9,PMOD,?,?,R1,?,?,2,Z,44,36,57,80,0,0,0,0.86,0.86,LL-
11,19,IN,8,ADV,?,?,R1,?,?,2,Z,20,55,67,74,91,95,4,0.123,0.123,U
12,19,DT,14,NMOD,?,?,R1,?,?,2,Z,22,54,70,77,94,96,3,0.136,0.136,U
13,19,NN,15,SBJ,?,?,R1,?,?,2,Z,29,52,72,81,126,130,4,0.297,0.297,H*
14,19,VBG,12,PMOD,?,?,R1,?,?,2,Z,12,64,71,76,84,94,10,0.131,0.263,S
15,19,IN,15,ADV,?,?,R1,?,?,2,Z,10,58,63,68,82,84,2,0.088,0.175,S
16,19,NNS,16,PMOD,?,?,R1,?,?,2,Z,32,45,69,77,90,138,48,0.477,0.477,L*+H
17,19,CC,17,COORD,?,?,R1,?,?,2,Z,4,69,72,73,104,105,1,0.088,0.088,U
18,19,NN,22,NMOD,?,?,R1,?,?,2,Z,22,54,69,76,90,98,9,0.217,0.433,S
19,19,NNS,18,CONJ,?,?,R1,?,?,2,Z,34,42,63,75,83,91,8,0.213,0.638,LL-
1,22,DT,3,NMOD,?,?,T1,?,?,2,A,14,61,69,75,99,121,22,0.131,0.131,U
2,22,NN,3,NMOD,?,?,T1,?,?,2,A,21,59,74,80,121,169,48,0.265,0.265,L*+H
3,22,NN,4,SBJ,?,?,T1,?,?,2,A,36,41,61,77,79,95,16,0.429,0.429,S
4,22,MD,0,ROOT,?,?,R1,?,?,2,Z,10,65,72,76,95,103,8,0.131,0.131,U
5,22,VB,4,VC,?,?,R1,?,?,2,Z,19,60,71,79,83,109,26,0.198,0.395,S
6,22,IN,5,ADV,?,?,R1,?,?,2,Z,9,63,68,72,83,90,7,0.123,0.123,U
7,22,NN,14,NMOD,?,?,R1,?,?,2,Z,38,42,67,80,83,137,54,0.336,0.671,H*
8,22,CC,9,COORD,?,?,R1,?,?,2,Z,7,68,72,74,87,88,1,0.086,0.086,U
9,22,NN,10,CONJ,?,?,R1,?,?,2,Z,28,49,69,77,78,123,45,0.211,0.634,L*+H
10,22,NNS,6,PMOD,?,?,R1,?,?,2,Z,36,41,59,77,88,91,3,0.679,0.679,LL-
11,22,NNS,14,COORD,?,?,R1,?,?,2,Z,38,39,62,77,94,144,50,0.27,0.809,L*+H
12,22,CC,16,COORD,?,?,R1,?,?,2,Z,16,63,73,79,0,0,0,0.149,0.149,U
13,22,VBN,21,NMOD,?,?,R1,?,?,2,Z,30,49,70,79,97,104,7,0.204,0.612,L*
14,22,NNS,17,CONJ,?,?,R1,?,?,2,Z,40,37,60,78,66,108,42,0.201,0.805,LL-
15,22,VBG,14,NMOD,?,?,R1,?,?,2,Z,22,56,70,77,99,149,50,0.129,0.388,L*+H
16,22,RB,25,DEP,?,?,R1,?,?,2,Z,16,61,70,77,147,148,1,0.127,0.127,U
17,22,JJ,28,NMOD,?,?,R1,?,?,2,Z,11,61,67,72,98,99,0,0.183,0.183,S
18,22,IN,25,DEP,?,?,R1,?,?,2,Z,11,56,62,66,80,82,1,0.116,0.116,U
19,22,CD,25,DEP,?,?,R1,?,?,2,Z,22,53,66,75,84,133,50,0.173,0.694,L*+H
20,22,IN,28,LOC,?,?,R1,?,?,2,Z,13,55,64,67,92,94,2,0.093,0.093,U
21,22,JJ,31,NMOD,?,?,R1,?,?,2,Z,15,55,63,70,85,92,7,0.136,0.272,S
22,22,NNS,29,PMOD,?,?,R1,?,?,2,Z,33,40,64,73,80,93,13,0.144,0.574,LL-
1,21,DT,2,NMOD,?,?,T1,?,?,2,A,28,47,66,75,100,114,14,0.116,0.116,U
2,21,NN,4,SBJ,?,?,T1,?,?,2,A,18,61,72,79,140,189,50,0.287,0.287,L*+H
3,21,RB,4,ADV,?,?,R1,?,?,2,Z,32,50,73,82,85,129,45,0.273,0.546,H*
4,21,MD,0,ROOT,?,?,R1,?,?,2,Z,21,51,65,72,89,94,5,0.265,0.265,S
5,21,VB,4,VC,?,?,R1,?,?,2,Z,20,60,76,81,91,122,31,0.21,0.21,H*
6,21,CC,5,COORD,?,?,R1,?,?,2,Z,8,68,73,76,122,131,9,0.149,0.149,U
7,21,VB,6,CONJ,?,?,R1,?,?,2,Z,10,66,73,76,90,97,7,0.165,0.165,S
8,21,NNS,5,OBJ,?,?,R1,?,?,2,Z,19,55,67,74,80,118,38,0.291,0.583,HL-
9,21,CC,8,COORD,?,?,R1,?,?,2,Z,12,58,66,70,86,90,4,0.107,0.107,U
10,21,NNS,9,CONJ,?,?,R1,?,?,2,Z,17,61,70,78,81,119,38,0.215,0.43,H*
11,21,NNS,5,OBJ,?,?,R1,?,?,2,Z,28,43,61,72,83,84,1,0.37,0.739,LL-
12,21,JJ,5,ADV,?,?,R1,?,?,2,Z,25,52,68,77,89,104,15,0.185,0.37,S
13,21,TO,13,AMOD,?,?,R1,?,?,2,Z,13,62,70,75,97,103,6,0.116,0.116,U
14,21,NN,14,PMOD,?,?,R1,?,?,2,Z,31,47,67,78,88,137,49,0.143,0.43,H*
15,21,IN,15,NMOD,?,?,R1,?,?,2,Z,11,64,70,75,85,86,0,0.132,0.132,S
16,21,DT,22,NMOD,?,?,R1,?,?,2,Z,2,70,71,72,89,89,1,0.061,0.061,U
17,21,NNP,19,NAME,?,?,R1,?,?,2,Z,5,68,70,73,89,123,34,0.149,0.149,L*+H
18,21,NNP,22,NAME,?,?,R1,?,?,2,Z,23,56,72,79,123,138,15,0.177,0.177,S
19,21,NNP,22,NAME,?,?,R1,?,?,2,Z,26,50,67,75,88,90,2,0.331,0.331,S
20,21,NNP,22,NAME,?,?,R1,?,?,2,Z,16,55,66,72,87,89,2,0.138,0.414,S
21,21,NNP,16,PMOD,?,?,R1,?,?,2,Z,25,47,61,72,0,0,0,0.15,0.45,LL-
1,22,DT,3,NMOD,?,?,T1,?,?,2,A,20,56,71,76,103,112,8,0.097,0.097,U
2,22,NN,3,NMOD,?,?,T1,?,?,2,A,22,58,72,80,98,174,76,0.138,0.414,L*+H
3,22,NNS,10,SBJ,?,?,T1,?,?,2,A,15,63,71,78,86,114,29,0.213,0.427,S
4,22,VBN,3,APPO,?,?,T1,?,?,2,A,19,59,70,78,95,98,3,0.154,0.309,S
5,22,IN,4,LGS,?,?,T1,?,?,2,A,14,63,73,77,84,85,0,0.103,0.103,S
6,22,DT,8,NMOD,?,?,T1,?,?,2,A,23,48,65,71,84,86,2,0.132,0.132,U
7,22,NN,8,NMOD,?,?,T1,?,?,2,A,24,53,70,77,83,146,63,0.157,0.314,H*
8,22,NN,5,PMOD,?,?,T1,?,?,2,A,34,39,61,73,79,84,4,0.412,0.412,LH-
9,22,RB,10,TMP,?,?,R1,?,?,2,Z,18,61,73,79,129,153,24,0.147,0.44,L*+H
10,22,VBP,0,ROOT,?,?,R1,?,?,2,Z,5,72,75,77,99,100,1,0.103,0.103,U
11,22,VBN,10,VC,?,?,R1,?,?,2,Z,26,49,69,75,91,99,8,0.12,0.36,S
12,22,TO,11,ADV,?,?,R1,?,?,2,Z,8,62,64,70,83,87,4,0.109,0.109,U
13,22,DT,15,NMOD,?,?,R1,?,?,2,Z,4,66,69,70,80,83,3,0.057,0.057,U
14,22,NN,15,NMOD,?,?,R1,?,?,2,Z,24,56,69,80,101,101,0,0.309,0.309,L*
15,22,NN,12,PMOD,?,?,R1,?,?,2,Z,35,42,57,77,126,151,25,0.697,0.697,LH-
17,22,DT,18,NMOD,?,?,R1,?,?,2,Z,14,62,71,76,94,99,5,0.166,0.166,U
18,22,NN,15,COORD,?,?,R1,?,?,2,Z,33,45,63,78,81,138,56,0.299,0.898,L*+H
19,22,CC,18,COORD,?,?,R1,?,?,2,Z,8,67,74,76,106,106,1,0.108,0.108,U
20,22,DT,24,NMOD,?,?,R1,?,?,2,Z,4,71,73,75,103,107,5,0.12,0.12,U
21,22,NN,24,NMOD,?,?,R1,?,?,2,Z,22,56,71,78,90,111,20,0.109,0.435,L*
22,22,NN,19,CONJ,?,?,R1,?,?,2,Z,25,45,60,70,0,0,0,0.364,0.364,LL-
1,17,DT,2,NMOD,?,?,SP1,?,?,3,A,14,64,72,78,108,111,3,0.074,0.074,U
2,17,NN,3,SBJ,?,?,SP1,?,?,3,A,19,61,74,80,108,173,66,0.116,0.347,L*+H
3,17,VBD,0,ROOT,?,?,SP1,?,?,3,A,14,67,74,81,96,157,60,0.216,0.216,S
4,17,DT,5,NMOD,?,?,T1,?,?,3,B,22,52,65,74,95,96,2,0.102,0.102,U
5,17,NN,13,SBJ,?,?,T1,?,?,3,B,47,31,55,78,79,113,33,0.933,0.933,LH-
6,17,IN,13,LOC,?,?,T1,?,?,3,B,6,72,75,78,106,134,28,0.094,0.188,L*+H
7,17,NN,7,PMOD,?,?,T1,?,?,3,B,20,60,71,80,94,141,47,0.156,0.313,S
8,17,IN,8,NMOD,?,?,T1,?,?,3,B,14,60,68,74,0,0,0,0.114,0.114,U
9,17,DT,11,NMOD,?,?,T1,?,?,3,B,13,60,68,72,76,80,3,0.205,0.205,U
10,17,NN,9,PMOD,?,?,T1,?,?,3,B,36,43,57,78,80,135,54,0.865,0.865,LH-
11,17,MD,3,OBJ,?,?,R1,?,?,3,Z,25,50,69,75,105,109,3,0.131,0.131,U
12,17,VB,13,VC,?,?,R1,?,?,3,Z,22,57,71,79,107,122,15,0.159,0.319,S
13,17,NNS,14,OBJ,?,?,R1,?,?,3,Z,38,44,69,82,81,284,204,0.277,0.831,H*
14,17,IN,14,ADV,?,?,R1,?,?,3,Z,9,66,71,75,91,91,1,0.131,0.262,S
15,17,JJ,19,NMOD,?,?,R1,?,?,3,Z,26,51,67,77,41,120,79,0.176,0.529,H*
16,17,NN,19,NMOD,?,?,R1,?,?,3,Z,17,58,67,75,82,91,9,0.129,0.387,S
17,17,NNS,16,PMOD,?,?,R1,?,?,3,Z,31,42,61,73,0,0,0,0.292,0.584,LL-
1,24,NNP,3,NAME,?,?,T1,?,?,2,A,22,59,74,82,107,185,77,0.123,0.37,L*+H
2,24,NNP,3,NAME,?,?,T1,?,?,2,A,21,56,70,77,95,110,14,0.2,0.2,S
3,24,NNP,18,SBJ,?,?,T1,?,?,2,A,38,43,60,81,77,113,36,0.37,0.74,HL-
4,24,CD,6,NMOD,?,?,T1,?,?,2,A,32,46,66,78,83,97,14,0.135,0.539,L*
5,24,NNS,7,AMOD,?,?,T1,?,?,2,A,6,64,68,70,79,109,30,0.193,0.193,S
6,24,JJ,3,APPO,?,?,T1,?,?,2,A,39,40,57,79,86,109,23,0.655,0.655,LH-
7,24,DT,12,NMOD,?,?,T1,?,?,2,A,22,54,66,76,0,0,0,0.077,0.077,U
8,24,JJ,12,NMOD,?,?,T1,?,?,2,A,10,69,76,79,137,167,31,0.177,0.354,L*+H
9,24,NN,12,NMOD,?,?,T1,?,?,2,A,20,60,73,80,103,112,9,0.231,0.231,S
10,24,NN,3,APPO,?,?,T1,?,?,2,A,33,47,68,81,67,101,33,0.167,0.501,S
11,24,IN,12,LOC,?,?,T1,?,?,2,A,13,60,69,74,0,0,0,0.09,0.09,S
12,24,DT,16,NMOD,?,?,T1,?,?,2,A,21,48,61,69,0,0,0,0.203,0.203,S
13,24,NN,16,NMOD,?,?,T1,?,?,2,A,23,54,68,77,81,148,67,0.17,0.339,S
14,24,NN,13,PMOD,?,?,T1,?,?,2,A,37,36,51,73,78,87,8,0.639,1.279,LH-
15,24,VBD,0,ROOT,?,?,R1,?,?,2,Z,14,62,71,76,0,0,0,0.123,0.123,U
16,24,VBN,18,VC,?,?,R1,?,?,2,Z,30,49,70,79,111,156,45,0.126,0.378,L*+H
17,24,NN,19,OPRD,?,?,R1,?,?,2,Z,24,54,70,79,95,123,29,0.134,0.401,S
18,24,IN,20,NMOD,?,?,R1,?,?,2,Z,20,49,61,69,88,88,0,0.1,0.1,U
19,24,PRP$,24,NMOD,?,?,R1,?,?,2,Z,12,57,64,69,87,94,7,0.17,0.17,U
20,24,NN,24,NMOD,?,?,R1,?,?,2,Z,36,41,65,77,81,97,16,0.148,0.593,S
21,24,NN,21,PMOD,?,?,R1,?,?,2,Z,25,45,59,70,41,41,0,0.277,0.277,LL-
22,24,DT,28,NMOD,?,?,R1,?,?,2,Z,10,63,70,73,98,100,1,0.146,0.146,U
23,24,JJ,28,NMOD,?,?,R1,?,?,2,Z,27,47,64,74,92,101,9,0.193,0.193,L*
24,24,NN,24,APPO,?,?,R1,?,?,2,Z,29,41,62,71,88,90,2,0.153,0.459,LL-
1,12,DT,2,NMOD,?,?,T1,?,?,2,A,22,55,69,77,95,119,24,0.126,0.126,U
2,12,NN,5,SBJ,?,?,T1,?,?,2,A,44,36,66,80,101,119,18,0.208,0.625,H*
3,12,NNP,4,NAME,?,?,T1,?,?,2,A,22,58,71,79,120,138,18,0.36,0.36,L*+H
4,12,NNP,2,APPO,?,?,T1,?,?,2,A,43,37,63,80,82,132,49,0.238,0.713,LH-
5,12,VBZ,44,DEP,?,?,R1,?,?,2,Z,9,66,70,75,99,102,3,0.129,0.129,U
6,12,VBN,5,VC,?,?,R1,?,?,2,Z,15,61,70,76,95,102,7,0.131,0.262,S
7,12,DT,9,NMOD,?,?,R1,?,?,2,Z,6,66,70,71,0,0,0,0.032,0.032,U
8,12,JJ,9,NMOD,?,?,R1,?,?,2,Z,22,59,72,80,104,121,17,0.271,0.271,H*
9,12,NN,6,OBJ,?,?,R1,?,?,2,Z,9,67,72,77,81,109,28,0.259,0.259,S
10,12,IN,9,NMOD,?,?,R1,?,?,2,Z,20,53,64,73,81,81,0,0.095,0.189,S
11,12,DT,12,NMOD,?,?,R1,?,?,2,Z,6,58,61,64,0,0,0,0.073,0.073,U
12,12,NN,10,PMOD,?,?,R1,?,?,2,Z,24,49,62,73,0,0,0,0.227,0.454,LL-
1,9,NNP,2,NAME,?,?,T1,?,?,2,A,17,61,70,79,137,182,44,0.136,0.272,L*+H
2,9,NNP,3,SBJ,?,?,T1,?,?,2,A,18,60,70,78,77,107,30,0.283,0.566,S
3,9,VBZ,12,NMOD,?,?,R1,?,?,2,Z,13,59,66,72,101,102,1,0.177,0.177,U
4,9,VBN,3,VC,?,?,R1,?,?,2,Z,19,57,70,77,92,108,16,0.13,0.26,S
5,9,DT,6,NMOD,?,?,R1,?,?,2,Z,14,59,67,72,81,92,11,0.107,0.107,U
6,9,NN,4,OBJ,?,?,R1,?,?,2,Z,43,35,62,77,97,147,50,0.332,0.664,LH-
7,9,RBR,11,AMOD,?,?,R1,?,?,2,Z,13,64,72,77,94,101,7,0.187,0.187,S
8,9,JJ,12,NMOD,?,?,R1,?,?,2,Z,20,57,70,77,83,114,31,0.167,0.667,H*
9,9,NN,0,ROOT,?,?,R1,?,?,2,Z,24,48,60,72,84,84,0,0.233,0.467,LL-
1,15,CC,3,DEP,?,?,SP1,?,?,3,A,9,65,69,74,114,120,7,0.154,0.154,U
2,15,PRP,3,SBJ,?,?,R1-1,?,?,3,B,12,61,68,73,109,117,8,0.079,0.079,U
3,15,MD,0,ROOT,?,?,R1-1,?,?,3,B,20,58,70,78,144,166,22,0.216,0.216,H*
4,15,VB,3,VC,?,?,R1-1,?,?,3,B,15,62,71,77,88,153,65,0.226,0.452,S
5,15,NNP,7,TITLE,?,?,T1,?,?,3,C,7,65,69,72,97,102,5,0.262,0.262,S
6,15,NNP,9,NMOD,?,?,T1,?,?,3,C,21,56,68,77,85,100,15,0.235,0.469,S
7,15,NN,5,OBJ,?,?,T1,?,?,3,C,34,42,57,76,87,131,44,0.365,0.731,HL-
8,15,CC,9,COORD,?,?,T1,?,?,3,C,9,72,78,81,105,132,27,0.145,0.145,H*
9,15,PRP$,12,NMOD,?,?,T1,?,?,3,C,6,70,74,77,128,135,7,0.112,0.112,U
10,15,NNS,10,CONJ,?,?,T1,?,?,3,C,13,63,71,76,89,104,15,0.216,0.432,S
11,15,IN,5,ADV,?,?,R1-2,?,?,3,Z,12,61,66,73,87,94,6,0.12,0.12,U
12,15,RB,15,AMOD,?,?,R1-2,?,?,3,Z,17,57,68,74,83,88,5,0.147,0.295,S
13,15,JJ,13,PMOD,?,?,R1-2,?,?,3,Z,21,54,68,76,88,119,32,0.163,0.49,L*+H
14,15,CC,15,COORD,?,?,R1-2,?,?,3,Z,8,61,67,69,87,93,5,0.142,0.142,U
